method,split,seed,episode,stress_level,success,edge_f1,birth_f1,death_f1,graph_edit,component_accuracy,jam_f1,safety_violation_rate,chain_contact_rate,pocket_contact_rate,fixture_contact_rate,wall_contact_rate,final_progress,final_y_error,energy,trajectory_samples
topology_no_memory_ablation,contact_chain_transfer,3,5,,0,0.96528,0.89583,1.00000,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04269,13.29364,"0:b(0.041,-0.030):p0.00:e[none];10:b(0.041,-0.030):p0.00:e[pusher_block_a];20:b(0.041,-0.030):p0.00:e[pusher_block_a];30:b(0.041,-0.030):p0.00:e[pusher_block_a];40:b(0.041,-0.030):p0.00:e[pusher_block_a];47:b(0.041,-0.030):p0.00:e[pusher_block_a]"
oracle_topology_planner,contact_chain_transfer,3,5,,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.20833,0.14583,0.00000,0.00000,0.44202,0.05329,69.33174,"0:b(0.041,-0.030):p0.00:e[none];10:b(0.366,-0.068):p0.83:e[block_a_block_b,block_b_pocket];20:b(0.312,-0.022):p0.70:e[none];30:b(0.269,0.016):p0.59:e[none];40:b(0.234,0.047):p0.50:e[none];47:b(0.213,0.066):p0.44:e[none]"
last_contact_persistence,contact_chain_transfer,4,0,,0,0.93750,0.97917,0.95833,0.00781,0.93750,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,70.45537,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[pusher_block_a];30:b(0.044,-0.032):p0.00:e[none];40:b(0.044,-0.032):p0.00:e[none];47:b(0.044,-0.032):p0.00:e[none]"
distance_threshold_graph,contact_chain_transfer,4,0,,0,0.93750,0.95833,0.97917,0.00781,0.93750,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,60.15718,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[pusher_block_a];30:b(0.044,-0.032):p0.00:e[none];40:b(0.044,-0.032):p0.00:e[none];47:b(0.044,-0.032):p0.00:e[none]"
state_only_dynamics_model,contact_chain_transfer,4,0,,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,11.44278,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[pusher_block_a];30:b(0.044,-0.032):p0.00:e[pusher_block_a];40:b(0.044,-0.032):p0.00:e[pusher_block_a];47:b(0.044,-0.032):p0.00:e[pusher_block_a]"
pairwise_contact_classifier,contact_chain_transfer,4,0,,0,0.43056,0.37500,0.97917,0.12760,0.37500,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,66.36204,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[pusher_block_a];30:b(0.044,-0.032):p0.00:e[none];40:b(0.044,-0.032):p0.00:e[none];47:b(0.044,-0.032):p0.00:e[none]"
random_forest_topology_planner,contact_chain_transfer,4,0,,0,0.68750,0.97917,0.72222,0.03906,0.68750,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,83.76591,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[none];30:b(0.044,-0.032):p0.00:e[none];40:b(0.044,-0.032):p0.00:e[none];47:b(0.044,-0.032):p0.00:e[none]"
hist_gradient_topology_planner,contact_chain_transfer,4,0,,0,0.95833,0.97917,0.97917,0.00521,0.95833,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,73.45087,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[none];30:b(0.044,-0.032):p0.00:e[none];40:b(0.044,-0.032):p0.00:e[none];47:b(0.044,-0.032):p0.00:e[none]"
ensemble_uncertainty_planner,contact_chain_transfer,4,0,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,11.43566,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[pusher_block_a];30:b(0.044,-0.032):p0.00:e[pusher_block_a];40:b(0.044,-0.032):p0.00:e[pusher_block_a];47:b(0.044,-0.032):p0.00:e[pusher_block_a]"
conformal_graph_guard,contact_chain_transfer,4,0,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,11.44354,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[pusher_block_a];30:b(0.044,-0.032):p0.00:e[pusher_block_a];40:b(0.044,-0.032):p0.00:e[pusher_block_a];47:b(0.044,-0.032):p0.00:e[pusher_block_a]"
risk_averse_graph_planner,contact_chain_transfer,4,0,,0,0.13889,0.15972,0.91667,0.12760,0.12500,1.00000,0.00000,0.00000,0.00000,0.02083,0.02083,0.57333,0.03225,51.31011,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.277,-0.412):p0.61:e[block_b_wall];20:b(0.273,-0.289):p0.59:e[none];30:b(0.270,-0.187):p0.59:e[block_a_fixture];40:b(0.267,-0.103):p0.58:e[none];47:b(0.265,-0.052):p0.57:e[none]"
robust_contact_mpc,contact_chain_transfer,4,0,,0,0.97917,0.97917,1.00000,0.00260,0.97917,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,11.43998,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[pusher_block_a];30:b(0.044,-0.032):p0.00:e[pusher_block_a];40:b(0.044,-0.032):p0.00:e[pusher_block_a];47:b(0.044,-0.032):p0.00:e[pusher_block_a]"
contact_implicit_mpc_baseline,contact_chain_transfer,4,0,,0,0.95833,0.97917,0.97917,0.00521,0.95833,1.00000,0.00000,0.00000,0.00000,0.00000,0.02083,0.00000,0.01219,79.35888,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[none];30:b(0.044,-0.032):p0.00:e[none];40:b(0.044,-0.032):p0.00:e[none];47:b(0.044,-0.032):p0.00:e[block_a_wall]"
topology_world_model_v4,contact_chain_transfer,4,0,,0,0.97222,0.93750,0.97917,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,11.44639,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[pusher_block_a];30:b(0.044,-0.032):p0.00:e[pusher_block_a];40:b(0.044,-0.032):p0.00:e[pusher_block_a];47:b(0.044,-0.032):p0.00:e[pusher_block_a]"
topology_world_model_v5,contact_chain_transfer,4,0,,0,0.30556,0.25000,0.95833,0.16406,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,79.36115,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[none];30:b(0.044,-0.032):p0.00:e[none];40:b(0.044,-0.032):p0.00:e[none];47:b(0.044,-0.032):p0.00:e[none]"
topology_no_memory_ablation,contact_chain_transfer,4,0,,0,0.36111,0.33333,0.97222,0.13281,0.29167,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01219,69.28236,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.044,-0.032):p0.00:e[pusher_block_a];20:b(0.044,-0.032):p0.00:e[none];30:b(0.044,-0.032):p0.00:e[none];40:b(0.044,-0.032):p0.00:e[none];47:b(0.044,-0.032):p0.00:e[none]"
oracle_topology_planner,contact_chain_transfer,4,0,,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.02083,0.00000,0.00000,0.04167,0.74267,0.19986,33.62961,"0:b(0.044,-0.032):p0.00:e[none];10:b(0.155,-0.099):p0.29:e[none];20:b(0.336,-0.208):p0.76:e[none];30:b(0.347,-0.221):p0.79:e[none];40:b(0.337,-0.220):p0.76:e[none];47:b(0.331,-0.220):p0.74:e[none]"
last_contact_persistence,contact_chain_transfer,4,1,,0,0.97917,0.97917,1.00000,0.00260,0.97917,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.24229,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
distance_threshold_graph,contact_chain_transfer,4,1,,0,0.97222,0.95833,1.00000,0.00521,0.95833,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.25938,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
state_only_dynamics_model,contact_chain_transfer,4,1,,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.23670,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
pairwise_contact_classifier,contact_chain_transfer,4,1,,0,0.96528,0.91667,0.97917,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.21628,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
random_forest_topology_planner,contact_chain_transfer,4,1,,0,0.04167,1.00000,0.06944,0.11979,0.04167,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.26073,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
hist_gradient_topology_planner,contact_chain_transfer,4,1,,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.27289,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
ensemble_uncertainty_planner,contact_chain_transfer,4,1,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.23976,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
conformal_graph_guard,contact_chain_transfer,4,1,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.26474,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
risk_averse_graph_planner,contact_chain_transfer,4,1,,0,0.13611,0.16806,0.90972,0.13281,0.12500,0.00000,0.00000,0.02083,0.02083,0.02083,0.02083,0.07083,0.33217,18.15200,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.338,-0.188):p0.77:e[none];20:b(0.169,-0.351):p0.34:e[none];30:b(0.094,-0.388):p0.16:e[none];40:b(0.073,-0.359):p0.10:e[none];47:b(0.060,-0.341):p0.07:e[none]"
robust_contact_mpc,contact_chain_transfer,4,1,,0,0.99306,0.97917,1.00000,0.00260,0.97917,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.26606,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
contact_implicit_mpc_baseline,contact_chain_transfer,4,1,,0,0.97222,0.95833,1.00000,0.00521,0.95833,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.22594,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
topology_world_model_v4,contact_chain_transfer,4,1,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.23556,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
topology_world_model_v5,contact_chain_transfer,4,1,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.24464,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
topology_no_memory_ablation,contact_chain_transfer,4,1,,0,0.96528,0.90972,1.00000,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,11.24244,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.032,-0.018):p0.00:e[pusher_block_a];20:b(0.032,-0.018):p0.00:e[pusher_block_a];30:b(0.032,-0.018):p0.00:e[pusher_block_a];40:b(0.032,-0.018):p0.00:e[pusher_block_a];47:b(0.032,-0.018):p0.00:e[pusher_block_a]"
oracle_topology_planner,contact_chain_transfer,4,1,,0,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81815,0.00005,8.42246,"0:b(0.032,-0.018):p0.00:e[none];10:b(0.358,-0.009):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.009):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.009):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.009):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,-0.009):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
last_contact_persistence,contact_chain_transfer,4,2,,0,0.91319,0.95833,0.91667,0.01823,0.87500,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.52464,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
distance_threshold_graph,contact_chain_transfer,4,2,,0,0.96528,0.93750,1.00000,0.00781,0.93750,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.52504,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
state_only_dynamics_model,contact_chain_transfer,4,2,,0,0.98958,0.97917,1.00000,0.00521,0.97917,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.51883,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
pairwise_contact_classifier,contact_chain_transfer,4,2,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.51726,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
random_forest_topology_planner,contact_chain_transfer,4,2,,0,0.91667,1.00000,0.91667,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.52235,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
hist_gradient_topology_planner,contact_chain_transfer,4,2,,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.51068,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
ensemble_uncertainty_planner,contact_chain_transfer,4,2,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.51343,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
conformal_graph_guard,contact_chain_transfer,4,2,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.52163,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
risk_averse_graph_planner,contact_chain_transfer,4,2,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.51249,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
robust_contact_mpc,contact_chain_transfer,4,2,,0,0.98611,0.95833,1.00000,0.00521,0.95833,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.55633,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
contact_implicit_mpc_baseline,contact_chain_transfer,4,2,,0,0.96528,0.93750,1.00000,0.00781,0.93750,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.50936,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
topology_world_model_v4,contact_chain_transfer,4,2,,0,0.96528,0.91667,0.97917,0.01302,0.89583,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.52085,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
topology_world_model_v5,contact_chain_transfer,4,2,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.55408,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
topology_no_memory_ablation,contact_chain_transfer,4,2,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04467,11.52584,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.035,-0.051):p0.00:e[pusher_block_a];20:b(0.035,-0.051):p0.00:e[pusher_block_a];30:b(0.035,-0.051):p0.00:e[pusher_block_a];40:b(0.035,-0.051):p0.00:e[pusher_block_a];47:b(0.035,-0.051):p0.00:e[pusher_block_a]"
oracle_topology_planner,contact_chain_transfer,4,2,,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.18750,0.12500,0.00000,0.00000,0.67763,0.04309,73.17204,"0:b(0.035,-0.051):p0.00:e[none];10:b(0.357,-0.046):p0.82:e[block_a_block_b,block_b_pocket];20:b(0.339,-0.047):p0.77:e[none];30:b(0.323,-0.048):p0.73:e[none];40:b(0.310,-0.049):p0.70:e[none];47:b(0.303,-0.049):p0.68:e[none]"
last_contact_persistence,contact_chain_transfer,4,3,,0,0.96528,0.97917,0.95833,0.00781,0.93750,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01720,11.69637,"0:b(0.049,-0.016):p0.00:e[none];10:b(0.049,-0.016):p0.00:e[pusher_block_a];20:b(0.049,-0.016):p0.00:e[pusher_block_a];30:b(0.049,-0.016):p0.00:e[pusher_block_a];40:b(0.049,-0.016):p0.00:e[pusher_block_a];47:b(0.049,-0.016):p0.00:e[pusher_block_a]"
distance_threshold_graph,contact_chain_transfer,4,3,,0,0.96528,0.93750,1.00000,0.00781,0.93750,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01720,11.68309,"0:b(0.049,-0.016):p0.00:e[none];10:b(0.049,-0.016):p0.00:e[pusher_block_a];20:b(0.049,-0.016):p0.00:e[pusher_block_a];30:b(0.049,-0.016):p0.00:e[pusher_block_a];40:b(0.049,-0.016):p0.00:e[pusher_block_a];47:b(0.049,-0.016):p0.00:e[pusher_block_a]"
state_only_dynamics_model,contact_chain_transfer,4,3,,0,0.98889,0.99306,0.97917,0.00521,0.97917,1.00000,0.00000,0.02083,0.00000,0.00000,0.02083,0.59542,0.19725,11.58387,"0:b(0.049,-0.016):p0.00:e[none];10:b(0.215,-0.300):p0.43:e[pusher_block_a];20:b(0.281,-0.363):p0.61:e[pusher_block_a];30:b(0.279,-0.291):p0.60:e[pusher_block_a];40:b(0.277,-0.232):p0.60:e[pusher_block_a];47:b(0.276,-0.196):p0.60:e[pusher_block_a]"
pairwise_contact_classifier,contact_chain_transfer,4,3,,0,0.97222,0.91667,1.00000,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01720,11.69097,"0:b(0.049,-0.016):p0.00:e[none];10:b(0.049,-0.016):p0.00:e[pusher_block_a];20:b(0.049,-0.016):p0.00:e[pusher_block_a];30:b(0.049,-0.016):p0.00:e[pusher_block_a];40:b(0.049,-0.016):p0.00:e[pusher_block_a];47:b(0.049,-0.016):p0.00:e[pusher_block_a]"
random_forest_topology_planner,contact_chain_transfer,4,3,,0,0.02083,0.97917,0.05556,0.12240,0.02083,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01720,11.71614,"0:b(0.049,-0.016):p0.00:e[none];10:b(0.049,-0.016):p0.00:e[pusher_block_a];20:b(0.049,-0.016):p0.00:e[pusher_block_a];30:b(0.049,-0.016):p0.00:e[pusher_block_a];40:b(0.049,-0.016):p0.00:e[pusher_block_a];47:b(0.049,-0.016):p0.00:e[pusher_block_a]"
hist_gradient_topology_planner,contact_chain_transfer,4,3,,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01720,11.68687,"0:b(0.049,-0.016):p0.00:e[none];10:b(0.049,-0.016):p0.00:e[pusher_block_a];20:b(0.049,-0.016):p0.00:e[pusher_block_a];30:b(0.049,-0.016):p0.00:e[pusher_block_a];40:b(0.049,-0.016):p0.00:e[pusher_block_a];47:b(0.049,-0.016):p0.00:e[pusher_block_a]"
